r,g,b,lang_code,chatgpt_raw,chatgpt_norm,chatgpt_min,gemini_raw,gemini_norm,gemini_min
155,255,0,en,lime,lime,lime,Chartreuse,chartreuse,chartreuse
239,0,255,en,magenta,magenta,magenta,Magenta,magenta,magenta
255,0,2,en,red,red,red,Red,red,red
255,0,247,en,magenta,magenta,magenta,Magenta,magenta,magenta
0,171,255,en,blue,blue,blue,Bright blue,bright blue,brightblue
108,0,255,en,purple,purple,purple,Blue-violet,blue-violet,blueviolet
201,0,255,en,purple,purple,purple,Magenta,magenta,magenta
107,0,255,en,purple,purple,purple,Purple,purple,purple
0,255,65,en,green,green,green,Lime green,lime green,limegreen
255,190,0,en,orange,orange,orange,Gold,gold,gold
0,255,174,en,turquoise,turquoise,turquoise,Turquoise,turquoise,turquoise
255,35,0,en,red,red,red,Red,red,red
0,255,7,en,green,green,green,Green,green,green
255,19,0,en,red,red,red,Red,red,red
246,0,255,en,magenta,magenta,magenta,Magenta,magenta,magenta
0,255,53,en,green,green,green,Green,green,green
0,237,255,en,cyan,cyan,cyan,Cyan,cyan,cyan
0,235,255,en,cyan,cyan,cyan,Cyan,cyan,cyan
0,23,255,en,blue,blue,blue,Blue,blue,blue
255,194,0,en,orange,orange,orange,Yellow,yellow,yellow
31,0,255,en,blue,blue,blue,Blue,blue,blue
0,154,255,en,blue,blue,blue,Blue,blue,blue
0,255,158,en,green,green,green,Spring Green,spring green,springgreen
116,0,255,en,purple,purple,purple,Purple,purple,purple
255,1,0,en,red,red,red,Red,red,red
255,0,230,en,magenta,magenta,magenta,Fuchsia,fuchsia,fuchsia
255,46,0,en,orange,orange,orange,Scarlet,scarlet,scarlet
255,0,148,en,magenta,magenta,magenta,Hot pink,hot pink,hotpink
255,0,35,en,red,red,red,Red,red,red
19,255,0,en,green,green,green,Green,green,green
133,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
0,255,42,en,green,green,green,Green,green,green
0,87,255,en,blue,blue,blue,Blue,blue,blue
0,65,255,en,blue,blue,blue,Blue,blue,blue
255,0,40,en,red,red,red,Red,red,red
8,0,255,en,blue,blue,blue,Blue,blue,blue
252,0,255,en,magenta,magenta,magenta,Magenta,magenta,magenta
68,0,255,en,purple,purple,purple,Violet,violet,violet
255,255,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
110,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
250,255,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
0,255,15,en,green,green,green,Lime green,lime green,limegreen
0,67,255,en,blue,blue,blue,Royal Blue,royal blue,royalblue
121,0,255,en,purple,purple,purple,Purple,purple,purple
255,0,110,en,pink,pink,pink,Hot pink,hot pink,hotpink
255,0,162,en,magenta,magenta,magenta,Fuchsia,fuchsia,fuchsia
255,115,0,en,orange,orange,orange,Orange,orange,orange
67,0,255,en,blue,blue,blue,Blue-Violet,blue-violet,blueviolet
0,255,206,en,cyan,cyan,cyan,Cyan,cyan,cyan
255,219,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
0,225,255,en,cyan,cyan,cyan,Cyan,cyan,cyan
0,112,255,en,blue,blue,blue,Blue,blue,blue
0,255,219,en,turquoise,turquoise,turquoise,Cyan,cyan,cyan
0,234,255,en,cyan,cyan,cyan,Cyan,cyan,cyan
136,0,255,en,purple,purple,purple,Purple,purple,purple
255,182,0,en,orange,orange,orange,Orange,orange,orange
0,255,79,en,green,green,green,Neon green,neon green,neongreen
85,255,0,en,green,green,green,Lime green,lime green,limegreen
255,232,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
202,0,255,en,purple,purple,purple,Purple,purple,purple
255,133,0,en,orange,orange,orange,Orange,orange,orange
255,125,0,en,orange,orange,orange,Orange,orange,orange
0,159,255,en,blue,blue,blue,Deep sky blue,deep sky blue,deepskyblue
31,0,255,en,blue,blue,blue,Blue,blue,blue
0,233,255,en,cyan,cyan,cyan,Cyan,cyan,cyan
255,0,106,en,pink,pink,pink,Hot pink,hot pink,hotpink
0,59,255,en,blue,blue,blue,Blue,blue,blue
0,53,255,en,blue,blue,blue,Blue,blue,blue
24,255,0,en,green,green,green,Green,green,green
57,0,255,en,blue,blue,blue,Electric blue,electric blue,electricblue
175,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
87,0,255,en,purple,purple,purple,Violet,violet,violet
191,0,255,en,purple,purple,purple,Purple,purple,purple
255,0,27,en,red,red,red,Red,red,red
255,0,81,en,pink,pink,pink,Magenta,magenta,magenta
53,0,255,en,blue,blue,blue,Blue,blue,blue
82,0,255,en,purple,purple,purple,Violet,violet,violet
255,90,0,en,orange,orange,orange,Orange,orange,orange
255,0,102,en,pink,pink,pink,Hot pink,hot pink,hotpink
0,255,3,en,green,green,green,Green,green,green
0,62,255,en,blue,blue,blue,Blue,blue,blue
48,255,0,en,green,green,green,Green,green,green
255,0,170,en,magenta,magenta,magenta,Fuchsia,fuchsia,fuchsia
221,255,0,en,yellow,yellow,yellow,Chartreuse,chartreuse,chartreuse
255,0,0,en,red,red,red,Red,red,red
0,255,59,en,green,green,green,Electric green,electric green,electricgreen
0,40,255,en,blue,blue,blue,Blue,blue,blue
171,0,255,en,purple,purple,purple,Purple,purple,purple
255,0,30,en,red,red,red,Red,red,red
255,0,128,en,pink,pink,pink,Hot pink,hot pink,hotpink
255,140,0,en,orange,orange,orange,Orange,orange,orange
0,255,158,en,green,green,green,Spring Green,spring green,springgreen
255,191,0,en,orange,orange,orange,Gold,gold,gold
0,255,203,en,turquoise,turquoise,turquoise,Cyan,cyan,cyan
0,127,255,en,blue,blue,blue,Azure,azure,azure
255,133,0,en,orange,orange,orange,Orange,orange,orange
0,255,237,en,cyan,cyan,cyan,Cyan,cyan,cyan
187,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
0,65,255,en,blue,blue,blue,Blue,blue,blue
255,0,229,en,magenta,magenta,magenta,Hot pink,hot pink,hotpink
255,218,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
255,150,0,en,orange,orange,orange,Orange,orange,orange
255,0,139,en,pink,pink,pink,Hot pink,hot pink,hotpink
0,255,155,en,green,green,green,Medium spring green,medium spring green,mediumspringgreen
255,177,0,en,orange,orange,orange,Orange,orange,orange
82,255,0,en,lime,lime,lime,Lime Green,lime green,limegreen
177,0,255,en,purple,purple,purple,Purple,purple,purple
0,155,255,en,blue,blue,blue,Azure,azure,azure
255,0,56,en,red,red,red,Red,red,red
188,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
255,219,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
120,255,0,en,green,green,green,Lime green,lime green,limegreen
115,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
255,81,0,en,orange,orange,orange,Orange,orange,orange
5,255,0,en,green,green,green,Lime,lime,lime
0,255,151,en,green,green,green,Spring Green,spring green,springgreen
132,0,255,en,purple,purple,purple,Purple,purple,purple
0,100,255,en,blue,blue,blue,Blue,blue,blue
255,0,65,en,red,red,red,Hot pink,hot pink,hotpink
255,0,62,en,red,red,red,Cerise,cerise,cerise
0,208,255,en,cyan,cyan,cyan,Cyan,cyan,cyan
0,238,255,en,cyan,cyan,cyan,Cyan,cyan,cyan
255,194,0,en,yellow,yellow,yellow,Amber,amber,amber
255,0,118,en,pink,pink,pink,Hot pink,hot pink,hotpink
255,0,168,en,magenta,magenta,magenta,Pink,pink,pink
141,0,255,en,purple,purple,purple,Purple,purple,purple
137,0,255,en,purple,purple,purple,Purple,purple,purple
255,0,99,en,pink,pink,pink,Hot pink,hot pink,hotpink
0,255,141,en,green,green,green,Emerald green,emerald green,emeraldgreen
30,255,0,en,green,green,green,Lime green,lime green,limegreen
120,255,0,en,green,green,green,Lime green,lime green,limegreen
255,0,109,en,pink,pink,pink,Fuchsia,fuchsia,fuchsia
44,255,0,en,green,green,green,Neon green,neon green,neongreen
0,255,243,en,cyan,cyan,cyan,Cyan,cyan,cyan
255,0,155,en,magenta,magenta,magenta,Hot pink,hot pink,hotpink
255,228,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
0,255,159,en,green,green,green,Aqua,aqua,aqua
255,0,167,en,magenta,magenta,magenta,Hot pink,hot pink,hotpink
0,255,204,en,turquoise,turquoise,turquoise,Cyan,cyan,cyan
0,255,59,en,green,green,green,Lime green,lime green,limegreen
255,0,144,en,pink,pink,pink,Fuchsia,fuchsia,fuchsia
255,0,224,en,magenta,magenta,magenta,Fuchsia,fuchsia,fuchsia
0,196,255,en,cyan,cyan,cyan,Cyan,cyan,cyan
0,213,255,en,cyan,cyan,cyan,Cyan,cyan,cyan
255,230,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
255,45,0,en,orange,orange,orange,Scarlet,scarlet,scarlet
255,0,25,en,red,red,red,Red,red,red
94,0,255,en,purple,purple,purple,Violet,violet,violet
0,255,198,en,turquoise,turquoise,turquoise,Cyan,cyan,cyan
0,255,223,en,cyan,cyan,cyan,Cyan,cyan,cyan
255,0,167,en,magenta,magenta,magenta,Fuchsia,fuchsia,fuchsia
255,57,0,en,orange,orange,orange,Orange,orange,orange
0,255,186,en,cyan,cyan,cyan,Cyan,cyan,cyan
255,18,0,en,red,red,red,Red,red,red
0,62,255,en,blue,blue,blue,Blue,blue,blue
255,136,0,en,orange,orange,orange,Orange,orange,orange
255,0,136,en,pink,pink,pink,Hot pink,hot pink,hotpink
0,225,255,en,cyan,cyan,cyan,Cyan,cyan,cyan
0,255,65,en,green,green,green,Green,green,green
147,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
255,0,148,en,magenta,magenta,magenta,Hot pink,hot pink,hotpink
0,255,214,en,turquoise,turquoise,turquoise,Cyan,cyan,cyan
0,255,139,en,green,green,green,Spring green,spring green,springgreen
255,60,0,en,orange,orange,orange,Red-orange,red-orange,redorange
87,255,0,en,green,green,green,Lime Green,lime green,limegreen
88,0,255,en,purple,purple,purple,Violet,violet,violet
0,73,255,en,blue,blue,blue,Blue,blue,blue
0,231,255,en,cyan,cyan,cyan,Cyan,cyan,cyan
0,25,255,en,blue,blue,blue,Blue,blue,blue
0,255,109,en,green,green,green,Spring green,spring green,springgreen
0,38,255,en,blue,blue,blue,Blue,blue,blue
255,0,223,en,magenta,magenta,magenta,Fuchsia,fuchsia,fuchsia
255,170,0,en,orange,orange,orange,Orange,orange,orange
0,255,175,en,turquoise,turquoise,turquoise,Aqua,aqua,aqua
255,181,0,en,orange,orange,orange,Orange,orange,orange
255,65,0,en,orange,orange,orange,Orange,orange,orange
36,255,0,en,green,green,green,Lime green,lime green,limegreen
255,85,0,en,orange,orange,orange,Orange,orange,orange
255,152,0,en,orange,orange,orange,Orange,orange,orange
160,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
0,69,255,en,blue,blue,blue,Blue,blue,blue
0,255,30,en,green,green,green,Neon green,neon green,neongreen
226,0,255,en,magenta,magenta,magenta,Magenta,magenta,magenta
255,8,0,en,red,red,red,Red,red,red
255,0,9,en,red,red,red,Red,red,red
255,26,0,en,red,red,red,Red,red,red
255,47,0,en,orange,orange,orange,Orangered,orange red,orangered
0,255,130,en,green,green,green,Spring green,spring green,springgreen
212,255,0,en,lime,lime,lime,Chartreuse,chartreuse,chartreuse
255,116,0,en,orange,orange,orange,Orange,orange,orange
255,0,104,en,pink,pink,pink,Hot pink,hot pink,hotpink
255,150,0,en,orange,orange,orange,Orange,orange,orange
0,131,255,en,blue,blue,blue,Blue,blue,blue
255,0,28,en,red,red,red,Red,red,red
255,0,220,en,magenta,magenta,magenta,Magenta,magenta,magenta
0,255,148,en,green,green,green,Spring green,spring green,springgreen
0,120,255,en,blue,blue,blue,Blue,blue,blue
0,255,164,en,turquoise,turquoise,turquoise,Spring green,spring green,springgreen
89,255,0,en,green,green,green,Lime green,lime green,limegreen
255,0,148,en,pink,pink,pink,Fuchsia,fuchsia,fuchsia
127,0,255,en,purple,purple,purple,Violet,violet,violet
255,56,0,en,orange,orange,orange,Vermilion,vermilion,vermilion
0,93,255,en,blue,blue,blue,Blue,blue,blue
0,28,255,en,blue,blue,blue,Blue,blue,blue
216,0,255,en,magenta,magenta,magenta,Magenta,magenta,magenta
255,0,148,en,pink,pink,pink,Hot pink,hot pink,hotpink
0,255,194,en,turquoise,turquoise,turquoise,Cyan,cyan,cyan
0,255,156,en,turquoise,turquoise,turquoise,Cyan,cyan,cyan
0,219,255,en,cyan,cyan,cyan,Cyan,cyan,cyan
255,39,0,en,orange,orange,orange,Red-orange,red-orange,redorange
167,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
162,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
197,255,0,en,lime,lime,lime,Chartreuse,chartreuse,chartreuse
194,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
255,0,138,en,pink,pink,pink,Hot pink,hot pink,hotpink
0,60,255,en,blue,blue,blue,Blue,blue,blue
0,121,255,en,blue,blue,blue,Dodger Blue,dodger blue,dodgerblue
0,238,255,en,cyan,cyan,cyan,Cyan,cyan,cyan
0,20,255,en,blue,blue,blue,Blue,blue,blue
253,0,255,en,magenta,magenta,magenta,Magenta,magenta,magenta
255,0,232,en,magenta,magenta,magenta,Magenta,magenta,magenta
255,0,94,en,pink,pink,pink,Hot pink,hot pink,hotpink
0,67,255,en,blue,blue,blue,Blue,blue,blue
255,54,0,en,orange,orange,orange,Red-orange,red-orange,redorange
255,0,168,en,magenta,magenta,magenta,Pink,pink,pink
255,53,0,en,orange,orange,orange,Orangered,orange red,orangered
255,0,91,en,pink,pink,pink,Hot pink,hot pink,hotpink
0,2,255,en,blue,blue,blue,Blue,blue,blue
255,0,254,en,magenta,magenta,magenta,Fuchsia,fuchsia,fuchsia
0,255,195,en,turquoise,turquoise,turquoise,Turquoise,turquoise,turquoise
255,0,242,en,magenta,magenta,magenta,Magenta,magenta,magenta
255,0,129,en,pink,pink,pink,Hot Pink,hot pink,hotpink
0,255,115,en,green,green,green,Bright green,bright green,brightgreen
255,0,195,en,magenta,magenta,magenta,Magenta,magenta,magenta
0,255,57,en,green,green,green,Lime green,lime green,limegreen
0,187,255,en,blue,blue,blue,Cyan,cyan,cyan
255,138,0,en,orange,orange,orange,Orange,orange,orange
14,255,0,en,green,green,green,Lime green,lime green,limegreen
0,255,214,en,turquoise,turquoise,turquoise,Cyan,cyan,cyan
255,0,186,en,magenta,magenta,magenta,Magenta,magenta,magenta
0,18,255,en,blue,blue,blue,Blue,blue,blue
0,255,241,en,cyan,cyan,cyan,Cyan,cyan,cyan
156,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
255,216,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
255,88,0,en,orange,orange,orange,Orange,orange,orange
0,255,126,en,green,green,green,Spring Green,spring green,springgreen
0,85,255,en,blue,blue,blue,Blue,blue,blue
60,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
0,209,255,en,cyan,cyan,cyan,Cyan,cyan,cyan
0,138,255,en,blue,blue,blue,Blue,blue,blue
255,0,116,en,pink,pink,pink,Hot pink,hot pink,hotpink
0,215,255,en,cyan,cyan,cyan,Cyan,cyan,cyan
255,0,205,en,magenta,magenta,magenta,Magenta,magenta,magenta
0,255,18,en,green,green,green,Green,green,green
255,87,0,en,orange,orange,orange,Orange,orange,orange
255,0,218,en,magenta,magenta,magenta,Magenta,magenta,magenta
255,40,0,en,red,red,red,Scarlet,scarlet,scarlet
255,0,248,en,magenta,magenta,magenta,Magenta,magenta,magenta
0,49,255,en,blue,blue,blue,Blue,blue,blue
0,224,255,en,cyan,cyan,cyan,Cyan,cyan,cyan
174,255,0,en,lime,lime,lime,Chartreuse,chartreuse,chartreuse
0,255,180,en,green,green,green,Turquoise,turquoise,turquoise
255,150,0,en,orange,orange,orange,Orange,orange,orange
255,0,54,en,red,red,red,Red,red,red
255,0,171,en,magenta,magenta,magenta,Fuchsia,fuchsia,fuchsia
0,255,214,en,turquoise,turquoise,turquoise,Cyan,cyan,cyan
255,253,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
0,27,255,en,blue,blue,blue,Blue,blue,blue
0,255,39,en,green,green,green,Lime,lime,lime
255,0,47,en,red,red,red,Red,red,red
167,0,255,en,purple,purple,purple,Purple,purple,purple
109,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
255,0,213,en,magenta,magenta,magenta,Fuchsia,fuchsia,fuchsia
0,18,255,en,blue,blue,blue,Blue,blue,blue
0,18,255,en,blue,blue,blue,Blue,blue,blue
44,0,255,en,blue,blue,blue,Blue,blue,blue
15,255,0,en,green,green,green,Green,green,green
0,255,48,en,green,green,green,Green,green,green
0,255,252,en,cyan,cyan,cyan,Cyan,cyan,cyan
6,255,0,en,lime green,lime green,limegreen,Lime green,lime green,limegreen
0,255,165,en,green,green,green,Aqua,aqua,aqua
0,255,90,en,green,green,green,Lime green,lime green,limegreen
0,146,255,en,blue,blue,blue,Blue,blue,blue
0,190,255,en,cyan,cyan,cyan,Deep sky blue,deep sky blue,deepskyblue
0,210,255,en,cyan,cyan,cyan,Cyan,cyan,cyan
0,205,255,en,cyan,cyan,cyan,Cyan,cyan,cyan
255,0,63,en,red,red,red,Fuchsia,fuchsia,fuchsia
150,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
255,5,0,en,red,red,red,Red,red,red
86,0,255,en,purple,purple,purple,Blue-violet,blue-violet,blueviolet
199,0,255,en,magenta,magenta,magenta,Magenta,magenta,magenta
170,0,255,en,purple,purple,purple,Purple,purple,purple
10,0,255,en,blue,blue,blue,Blue,blue,blue
255,0,66,en,red,red,red,Fuchsia,fuchsia,fuchsia
0,255,220,en,cyan,cyan,cyan,Cyan,cyan,cyan
255,32,0,en,red,red,red,Red,red,red
58,0,255,en,blue,blue,blue,Blue,blue,blue
255,0,36,en,red,red,red,Red,red,red
0,202,255,en,cyan,cyan,cyan,Deep sky blue,deep sky blue,deepskyblue
0,203,255,en,cyan,cyan,cyan,Cyan,cyan,cyan
133,0,255,en,purple,purple,purple,Violet,violet,violet
0,255,107,en,green,green,green,Spring green,spring green,springgreen
255,0,116,en,pink,pink,pink,Hot pink,hot pink,hotpink
0,136,255,en,blue,blue,blue,Bright blue,bright blue,brightblue
255,0,34,en,red,red,red,Red,red,red
183,0,255,en,purple,purple,purple,Purple,purple,purple
0,212,255,en,cyan,cyan,cyan,Cyan,cyan,cyan
122,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
255,0,237,en,magenta,magenta,magenta,Magenta,magenta,magenta
117,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
33,255,0,en,green,green,green,Green,green,green
255,191,0,en,yellow,yellow,yellow,Orange,orange,orange
77,0,255,en,purple,purple,purple,Violet,violet,violet
255,103,0,en,orange,orange,orange,Orange,orange,orange
0,255,10,en,green,green,green,Green,green,green
229,255,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
255,0,59,en,red,red,red,Red,red,red
0,255,152,en,turquoise,turquoise,turquoise,Spring green,spring green,springgreen
137,0,255,en,purple,purple,purple,Violet,violet,violet
102,255,0,en,green,green,green,Lime green,lime green,limegreen
255,204,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
25,0,255,en,blue,blue,blue,Blue,blue,blue
243,255,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
175,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
0,255,207,en,turquoise,turquoise,turquoise,Cyan,cyan,cyan
202,0,255,en,purple,purple,purple,Magenta,magenta,magenta
255,0,113,en,pink,pink,pink,Hot pink,hot pink,hotpink
255,222,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
0,255,253,en,cyan,cyan,cyan,Cyan,cyan,cyan
0,255,4,en,green,green,green,Green,green,green
255,205,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
255,0,153,en,pink,pink,pink,Hot pink,hot pink,hotpink
0,255,29,en,green,green,green,Lime green,lime green,limegreen
0,255,109,en,green,green,green,Bright green,bright green,brightgreen
153,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
156,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
192,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
255,232,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
255,63,0,en,orange,orange,orange,Vermilion,vermilion,vermilion
8,255,0,en,green,green,green,Lime green,lime green,limegreen
192,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
187,0,255,en,purple,purple,purple,Purple,purple,purple
255,0,142,en,magenta,magenta,magenta,Hot Pink,hot pink,hotpink
83,255,0,en,green,green,green,Lime green,lime green,limegreen
195,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
107,0,255,en,purple,purple,purple,Violet,violet,violet
255,0,42,en,red,red,red,Red,red,red
0,255,20,en,green,green,green,Green,green,green
255,0,156,en,pink,pink,pink,Hot pink,hot pink,hotpink
87,255,0,en,green,green,green,Lime green,lime green,limegreen
255,0,98,en,pink,pink,pink,Hot pink,hot pink,hotpink
130,0,255,en,purple,purple,purple,Purple,purple,purple
