r,g,b,lang_code,chatgpt_raw,chatgpt_norm,chatgpt_min,gemini_raw,gemini_norm,gemini_min
155,255,0,zh,黄绿色,黄绿,黄绿,荧光绿,荧光绿,荧光绿
83,255,0,zh,亮绿色,亮绿,亮绿,绿色,绿,绿
255,0,11,zh,红色,红,红,红色,红,红
255,108,0,zh,橙色,橙,橙,橙色,橙,橙
105,0,255,zh,紫色,紫,紫,紫色,紫,紫
0,255,157,zh,绿色,绿,绿,绿色,绿,绿
0,22,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,255,28,zh,绿色,绿,绿,绿色,绿,绿
0,208,255,zh,青色,青,青,青色,青,青
255,0,46,zh,红色,红,红,红色,红,红
255,149,0,zh,橙色,橙,橙,橙色,橙,橙
132,0,255,zh,紫色,紫,紫,紫色,紫,紫
0,255,237,zh,青色,青,青,青色,青,青
18,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
166,0,255,zh,紫色,紫,紫,紫色,紫,紫
177,255,0,zh,荧光绿,荧光绿,荧光绿,柠檬绿,柠檬绿,柠檬绿
0,255,59,zh,绿色,绿,绿,绿色,绿,绿
120,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
0,157,255,zh,蓝色,蓝,蓝,天蓝色,天蓝,天蓝
0,255,69,zh,绿色,绿,绿,绿色,绿,绿
255,113,0,zh,橙色,橙,橙,橙色,橙,橙
0,163,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,0,51,zh,红色,红,红,红色,红,红
0,17,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
4,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
25,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,162,0,zh,橙色,橙,橙,橙色,橙,橙
156,255,0,zh,荧光绿,荧光绿,荧光绿,荧光绿,荧光绿,荧光绿
0,203,255,zh,青色,青,青,湖蓝色,湖蓝,湖蓝
255,0,176,zh,品红,品红,品红,玫红色,玫瑰,玫瑰
133,0,255,zh,紫色,紫,紫,紫色,紫,紫
0,134,255,zh,蓝色,蓝,蓝,天蓝色,天蓝,天蓝
190,0,255,zh,紫色,紫,紫,紫色,紫,紫
255,0,45,zh,红色,红,红,红色,红,红
255,169,0,zh,橙色,橙,橙,橙色,橙,橙
255,0,246,zh,品红,品红,品红,品红色,品红,品红
0,121,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
102,255,0,zh,绿色,绿,绿,绿色,绿,绿
190,0,255,zh,紫色,紫,紫,紫色,紫,紫
56,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
255,216,0,zh,黄色,黄,黄,黄色,黄,黄
100,255,0,zh,荧光绿,荧光绿,荧光绿,荧光绿,荧光绿,荧光绿
0,255,169,zh,绿色,绿,绿,青色,青,青
0,255,189,zh,绿色,绿,绿,青色,青,青
19,255,0,zh,绿色,绿,绿,绿色,绿,绿
255,0,126,zh,洋红,洋红,洋红,玫红色,玫瑰,玫瑰
0,255,85,zh,绿色,绿,绿,绿色,绿,绿
0,255,202,zh,青绿色,青绿,青绿,青色,青,青
250,0,255,zh,洋红,洋红,洋红,洋红色,洋红,洋红
0,255,169,zh,青绿色,青绿,青绿,青色,青,青
255,0,85,zh,红色,红,红,玫红色,玫瑰,玫瑰
255,62,0,zh,橙色,橙,橙,橙色,橙,橙
0,60,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,0,228,zh,品红,品红,品红,品红,品红,品红
184,255,0,zh,亮绿色,亮绿,亮绿,荧光绿,荧光绿,荧光绿
255,201,0,zh,黄色,黄,黄,黄色,黄,黄
68,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
88,255,0,zh,亮绿色,亮绿,亮绿,绿色,绿,绿
0,63,255,zh,蓝色,蓝,蓝,宝蓝色,宝蓝,宝蓝
0,255,194,zh,绿色,绿,绿,青色,青,青
0,255,250,zh,青色,青,青,青色,青,青
123,0,255,zh,紫色,紫,紫,紫色,紫,紫
255,107,0,zh,橙色,橙,橙,橙色,橙,橙
79,0,255,zh,紫色,紫,紫,紫色,紫,紫
104,0,255,zh,紫色,紫,紫,紫色,紫,紫
87,255,0,zh,亮绿色,亮绿,亮绿,荧光绿,荧光绿,荧光绿
0,255,94,zh,绿色,绿,绿,绿色,绿,绿
132,255,0,zh,亮绿色,亮绿,亮绿,荧光绿,荧光绿,荧光绿
0,173,255,zh,蓝色,蓝,蓝,宝蓝色,宝蓝,宝蓝
255,129,0,zh,橙色,橙,橙,橙色,橙,橙
89,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
255,102,0,zh,橙色,橙,橙,橙色,橙,橙
90,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
138,255,0,zh,亮绿色,亮绿,亮绿,荧光绿,荧光绿,荧光绿
74,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
255,0,202,zh,品红,品红,品红,品红色,品红,品红
0,255,109,zh,绿色,绿,绿,绿色,绿,绿
255,0,165,zh,品红,品红,品红,玫红色,玫瑰,玫瑰
255,155,0,zh,橙色,橙,橙,橙色,橙,橙
255,0,151,zh,品红,品红,品红,玫红色,玫瑰,玫瑰
255,12,0,zh,红色,红,红,红色,红,红
0,255,39,zh,绿色,绿,绿,绿色,绿,绿
156,0,255,zh,紫色,紫,紫,紫色,紫,紫
223,255,0,zh,黄绿色,黄绿,黄绿,荧光黄,荧光黄,荧光黄
0,218,255,zh,青色,青,青,青色,青,青
255,0,15,zh,红色,红,红,红色,红,红
0,255,32,zh,绿色,绿,绿,绿色,绿,绿
0,99,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
155,0,255,zh,紫色,紫,紫,紫色,紫,紫
0,178,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,152,0,zh,橙色,橙,橙,橙色,橙,橙
0,182,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
223,0,255,zh,紫色,紫,紫,品红色,品红,品红
0,146,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,255,50,zh,绿色,绿,绿,绿色,绿,绿
0,255,25,zh,绿色,绿,绿,绿色,绿,绿
255,154,0,zh,橙色,橙,橙,橙色,橙,橙
0,255,94,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
0,138,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,255,193,zh,青绿色,青绿,青绿,青色,青,青
255,226,0,zh,黄色,黄,黄,黄色,黄,黄
87,255,0,zh,绿色,绿,绿,绿色,绿,绿
240,255,0,zh,黄色,黄,黄,黄色,黄,黄
157,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
74,0,255,zh,紫色,紫,紫,蓝色,蓝,蓝
255,251,0,zh,黄色,黄,黄,黄色,黄,黄
0,8,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
60,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
0,158,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
13,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,255,246,zh,青色,青,青,青色,青,青
0,33,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,0,184,zh,品红,品红,品红,洋红色,洋红,洋红
0,255,138,zh,绿色,绿,绿,绿色,绿,绿
255,234,0,zh,黄色,黄,黄,黄色,黄,黄
255,0,222,zh,品红,品红,品红,品红,品红,品红
255,0,85,zh,红色,红,红,洋红色,洋红,洋红
75,255,0,zh,绿色,绿,绿,绿色,绿,绿
43,255,0,zh,绿色,绿,绿,绿色,绿,绿
223,0,255,zh,紫色,紫,紫,品红色,品红,品红
0,197,255,zh,蓝色,蓝,蓝,天蓝色,天蓝,天蓝
0,255,147,zh,绿色,绿,绿,亮绿色,亮绿,亮绿
255,0,246,zh,品红,品红,品红,品红色,品红,品红
255,55,0,zh,橙色,橙,橙,橘红色,橘红,橘红
0,244,255,zh,青色,青,青,青色,青,青
222,255,0,zh,黄色,黄,黄,黄色,黄,黄
255,26,0,zh,红色,红,红,红色,红,红
99,0,255,zh,紫色,紫,紫,蓝紫色,蓝紫,蓝紫
14,255,0,zh,绿色,绿,绿,绿色,绿,绿
0,231,255,zh,青色,青,青,天蓝色,天蓝,天蓝
255,0,147,zh,品红,品红,品红,洋红色,洋红,洋红
0,215,255,zh,青色,青,青,天蓝色,天蓝,天蓝
255,111,0,zh,橙色,橙,橙,橙色,橙,橙
0,255,187,zh,青绿色,青绿,青绿,青绿色,青绿,青绿
125,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
0,255,192,zh,青绿色,青绿,青绿,青色,青,青
0,28,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,243,255,zh,青色,青,青,青色,青,青
0,56,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,0,167,zh,品红,品红,品红,品红色,品红,品红
92,0,255,zh,紫色,紫,紫,紫色,紫,紫
0,255,254,zh,青色,青,青,青色,青,青
0,255,38,zh,绿色,绿,绿,绿色,绿,绿
255,0,58,zh,红色,红,红,洋红色,洋红,洋红
222,0,255,zh,紫色,紫,紫,品红色,品红,品红
255,0,29,zh,红色,红,红,红色,红,红
255,243,0,zh,黄色,黄,黄,黄色,黄,黄
0,111,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,167,0,zh,橙色,橙,橙,橙色,橙,橙
0,254,255,zh,青色,青,青,湖蓝色,湖蓝,湖蓝
0,79,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
110,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
255,0,167,zh,品红,品红,品红,洋红色,洋红,洋红
0,213,255,zh,青色,青,青,天蓝色,天蓝,天蓝
52,255,0,zh,绿色,绿,绿,绿色,绿,绿
255,5,0,zh,红色,红,红,红色,红,红
0,255,164,zh,绿色,绿,绿,绿色,绿,绿
255,41,0,zh,红色,红,红,红色,红,红
0,22,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,216,0,zh,黄色,黄,黄,黄色,黄,黄
255,0,121,zh,品红,品红,品红,玫红色,玫瑰,玫瑰
92,0,255,zh,紫色,紫,紫,蓝紫色,蓝紫,蓝紫
0,255,84,zh,绿色,绿,绿,绿色,绿,绿
190,255,0,zh,亮绿色,亮绿,亮绿,荧光绿,荧光绿,荧光绿
126,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
255,26,0,zh,红色,红,红,红色,红,红
255,26,0,zh,红色,红,红,红色,红,红
65,255,0,zh,绿色,绿,绿,绿色,绿,绿
134,255,0,zh,荧光绿色,荧光绿,荧光绿,荧光绿,荧光绿,荧光绿
0,255,21,zh,绿色,绿,绿,绿色,绿,绿
146,255,0,zh,亮绿色,亮绿,亮绿,荧光绿,荧光绿,荧光绿
0,255,208,zh,青绿色,青绿,青绿,青色,青,青
255,173,0,zh,橙色,橙,橙,橙色,橙,橙
0,240,255,zh,青色,青,青,青色,青,青
255,0,226,zh,品红,品红,品红,品红色,品红,品红
147,255,0,zh,荧光绿,荧光绿,荧光绿,柠檬绿,柠檬绿,柠檬绿
0,161,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
250,0,255,zh,紫红色,紫红,紫红,品红色,品红,品红
0,255,98,zh,绿色,绿,绿,绿色,绿,绿
255,95,0,zh,橙色,橙,橙,橙色,橙,橙
149,0,255,zh,紫色,紫,紫,紫色,紫,紫
255,0,54,zh,红色,红,红,红,红,红
255,139,0,zh,橙色,橙,橙,橙色,橙,橙
255,76,0,zh,橙色,橙,橙,橙色,橙,橙
255,0,141,zh,粉色,粉,粉,玫红色,玫瑰,玫瑰
255,0,231,zh,品红,品红,品红,洋红色,洋红,洋红
255,0,129,zh,粉红色,粉红,粉红,品红色,品红,品红
255,67,0,zh,橙色,橙,橙,橙色,橙,橙
0,255,127,zh,绿色,绿,绿,绿色,绿,绿
255,0,159,zh,品红,品红,品红,玫红色,玫瑰,玫瑰
255,0,215,zh,品红,品红,品红,洋红色,洋红,洋红
119,255,0,zh,亮绿色,亮绿,亮绿,绿色,绿,绿
255,44,0,zh,橙色,橙,橙,红色,红,红
0,255,153,zh,绿色,绿,绿,青绿色,青绿,青绿
0,222,255,zh,青色,青,青,青色,青,青
255,167,0,zh,橙色,橙,橙,橙色,橙,橙
255,0,99,zh,粉色,粉,粉,品红色,品红,品红
255,0,119,zh,洋红,洋红,洋红,玫红色,玫瑰,玫瑰
169,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
0,127,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
207,0,255,zh,紫色,紫,紫,紫色,紫,紫
0,58,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,0,84,zh,洋红,洋红,洋红,玫红色,玫瑰,玫瑰
88,255,0,zh,绿色,绿,绿,鲜绿色,鲜绿,鲜绿
56,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,255,230,zh,青绿色,青绿,青绿,青色,青,青
0,6,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,0,187,zh,品红,品红,品红,品红色,品红,品红
0,255,225,zh,青绿色,青绿,青绿,青色,青,青
255,0,130,zh,品红,品红,品红,玫红色,玫瑰,玫瑰
255,80,0,zh,橙色,橙,橙,橙色,橙,橙
134,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
255,247,0,zh,黄色,黄,黄,黄色,黄,黄
141,255,0,zh,黄绿色,黄绿,黄绿,荧光绿,荧光绿,荧光绿
0,55,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
161,255,0,zh,绿色,绿,绿,黄绿色,黄绿,黄绿
6,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
161,255,0,zh,亮绿色,亮绿,亮绿,荧光绿,荧光绿,荧光绿
0,255,250,zh,青色,青,青,青色,青,青
212,255,0,zh,黄绿色,黄绿,黄绿,柠檬黄,柠檬黄,柠檬黄
255,60,0,zh,橙色,橙,橙,橙色,橙,橙
0,255,150,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
255,0,52,zh,红色,红,红,亮红色,亮红,亮红
0,255,207,zh,青绿色,青绿,青绿,青色,青,青
255,0,240,zh,品红,品红,品红,品红色,品红,品红
115,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
0,255,144,zh,绿色,绿,绿,绿色,绿,绿
0,255,208,zh,青色,青,青,青色,青,青
0,255,99,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
0,215,255,zh,青色,青,青,天蓝色,天蓝,天蓝
0,255,193,zh,青绿色,青绿,青绿,青色,青,青
255,20,0,zh,红色,红,红,红色,红,红
21,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
1,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,24,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
143,0,255,zh,紫色,紫,紫,紫色,紫,紫
184,0,255,zh,紫色,紫,紫,紫色,紫,紫
0,90,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
163,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
255,0,51,zh,红色,红,红,红色,红,红
0,255,96,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
255,0,222,zh,品红,品红,品红,品红色,品红,品红
0,255,114,zh,绿色,绿,绿,绿色,绿,绿
255,238,0,zh,黄色,黄,黄,黄色,黄,黄
255,158,0,zh,橙色,橙,橙,橙色,橙,橙
0,28,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,174,0,zh,橙色,橙,橙,橙色,橙,橙
255,0,255,zh,品红,品红,品红,品红色,品红,品红
119,0,255,zh,紫色,紫,紫,紫色,紫,紫
255,11,0,zh,红色,红,红,红色,红,红
21,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,255,83,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
0,251,255,zh,青色,青,青,青色,青,青
27,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
64,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,124,0,zh,橙色,橙,橙,橙色,橙,橙
0,255,80,zh,绿色,绿,绿,绿色,绿,绿
0,255,240,zh,青色,青,青,青色,青,青
255,0,30,zh,红色,红,红,红色,红,红
196,255,0,zh,黄绿色,黄绿,黄绿,黄绿色,黄绿,黄绿
0,141,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,0,248,zh,品红,品红,品红,品红色,品红,品红
0,120,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,0,120,zh,洋红,洋红,洋红,玫红色,玫瑰,玫瑰
61,255,0,zh,绿色,绿,绿,绿色,绿,绿
119,255,0,zh,亮绿色,亮绿,亮绿,荧光绿,荧光绿,荧光绿
255,165,0,zh,橙色,橙,橙,橙色,橙,橙
0,226,255,zh,青色,青,青,青色,青,青
255,195,0,zh,黄色,黄,黄,黄色,黄,黄
255,0,2,zh,红色,红,红,红色,红,红
0,138,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
54,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,255,143,zh,绿色,绿,绿,绿色,绿,绿
96,255,0,zh,绿色,绿,绿,绿色,绿,绿
255,162,0,zh,橙色,橙,橙,橙色,橙,橙
201,0,255,zh,紫色,紫,紫,品红色,品红,品红
255,0,48,zh,红色,红,红,红色,红,红
0,255,75,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
201,255,0,zh,黄绿色,黄绿,黄绿,荧光绿,荧光绿,荧光绿
91,0,255,zh,紫色,紫,紫,紫色,紫,紫
255,98,0,zh,橙色,橙,橙,橙色,橙,橙
0,255,110,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
255,0,39,zh,红色,红,红,红色,红,红
0,91,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
26,255,0,zh,绿色,绿,绿,绿色,绿,绿
0,255,27,zh,绿色,绿,绿,绿色,绿,绿
0,255,142,zh,绿色,绿,绿,翠绿色,翠绿,翠绿
255,242,0,zh,黄色,黄,黄,黄色,黄,黄
0,26,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,0,174,zh,品红,品红,品红,玫红色,玫瑰,玫瑰
255,0,29,zh,红色,红,红,红色,红,红
92,255,0,zh,绿色,绿,绿,绿色,绿,绿
255,0,22,zh,红色,红,红,红色,红,红
255,0,186,zh,品红,品红,品红,玫红色,玫瑰,玫瑰
0,255,91,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
0,204,255,zh,青色,青,青,天蓝色,天蓝,天蓝
0,162,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,1,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,98,0,zh,橙色,橙,橙,橙色,橙,橙
222,0,255,zh,紫色,紫,紫,品红色,品红,品红
255,0,97,zh,粉色,粉,粉,玫红色,玫瑰,玫瑰
138,0,255,zh,紫色,紫,紫,紫色,紫,紫
101,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
0,255,1,zh,绿色,绿,绿,绿色,绿,绿
0,46,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
93,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
255,141,0,zh,橙色,橙,橙,橙色,橙,橙
50,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
155,0,255,zh,紫色,紫,紫,紫色,紫,紫
0,137,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
203,255,0,zh,黄绿色,黄绿,黄绿,荧光绿,荧光绿,荧光绿
0,183,255,zh,蓝色,蓝,蓝,天蓝色,天蓝,天蓝
0,215,255,zh,青色,青,青,天蓝色,天蓝,天蓝
110,0,255,zh,紫色,紫,紫,紫色,紫,紫
27,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,255,108,zh,绿色,绿,绿,绿色,绿,绿
56,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
0,255,85,zh,绿色,绿,绿,绿色,绿,绿
255,7,0,zh,红色,红,红,红色,红,红
255,29,0,zh,红色,红,红,红色,红,红
192,0,255,zh,紫色,紫,紫,紫色,紫,紫
0,183,255,zh,浅蓝色,浅蓝,浅蓝,蓝色,蓝,蓝
255,0,60,zh,红色,红,红,红色,红,红
255,105,0,zh,橙色,橙,橙,橙色,橙,橙
46,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
255,0,168,zh,品红,品红,品红,品红,品红,品红
93,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
0,255,178,zh,绿色,绿,绿,青色,青,青
0,132,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,0,218,zh,品红,品红,品红,洋红色,洋红,洋红
94,0,255,zh,紫色,紫,紫,紫色,紫,紫
38,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
197,255,0,zh,黄绿色,黄绿,黄绿,荧光黄,荧光黄,荧光黄
255,0,218,zh,品红,品红,品红,品红色,品红,品红
0,198,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,255,33,zh,绿色,绿,绿,绿色,绿,绿
0,80,255,zh,蓝色,蓝,蓝,宝蓝色,宝蓝,宝蓝
0,218,255,zh,青色,青,青,天蓝色,天蓝,天蓝
0,255,39,zh,绿色,绿,绿,绿色,绿,绿
255,119,0,zh,橙色,橙,橙,橙色,橙,橙
255,0,208,zh,品红,品红,品红,洋红色,洋红,洋红
255,68,0,zh,橙色,橙,橙,橘红色,橘红,橘红
255,126,0,zh,橙色,橙,橙,橙色,橙,橙
0,255,18,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
255,160,0,zh,橙色,橙,橙,橙色,橙,橙
0,255,64,zh,绿色,绿,绿,绿色,绿,绿
255,204,0,zh,黄色,黄,黄,黄色,黄,黄
0,255,8,zh,绿色,绿,绿,绿色,绿,绿
28,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
120,0,255,zh,紫色,紫,紫,紫色,紫,紫
0,38,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,0,224,zh,品红,品红,品红,品红色,品红,品红
0,142,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
161,255,0,zh,绿色,绿,绿,柠檬绿,柠檬绿,柠檬绿
34,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,0,212,zh,品红,品红,品红,玫红色,玫瑰,玫瑰
0,52,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
106,255,0,zh,亮绿色,亮绿,亮绿,绿色,绿,绿
4,255,0,zh,绿色,绿,绿,绿色,绿,绿
255,0,224,zh,品红,品红,品红,品红色,品红,品红
255,120,0,zh,橙色,橙,橙,橙色,橙,橙
255,0,254,zh,品红,品红,品红,品红色,品红,品红
0,169,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
181,0,255,zh,紫色,紫,紫,紫色,紫,紫
255,0,90,zh,品红,品红,品红,洋红色,洋红,洋红
0,213,255,zh,青色,青,青,天蓝色,天蓝,天蓝
0,34,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,46,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,0,121,zh,亮粉色,亮粉,亮粉,品红色,品红,品红
255,0,131,zh,粉色,粉,粉,品红色,品红,品红
96,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
255,0,168,zh,品红,品红,品红,洋红色,洋红,洋红
0,246,255,zh,青色,青,青,水蓝色,水蓝,水蓝
162,0,255,zh,紫色,紫,紫,紫色,紫,紫
255,94,0,zh,橙色,橙,橙,橙色,橙,橙
191,255,0,zh,黄绿色,黄绿,黄绿,荧光绿,荧光绿,荧光绿
68,0,255,zh,紫色,紫,紫,蓝色,蓝,蓝
131,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
115,255,0,zh,亮绿色,亮绿,亮绿,荧光绿,荧光绿,荧光绿
255,0,65,zh,红色,红,红,玫红色,玫瑰,玫瑰
27,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,255,79,zh,绿色,绿,绿,亮绿色,亮绿,亮绿
255,0,207,zh,品红,品红,品红,品红色,品红,品红
0,255,2,zh,绿色,绿,绿,绿色,绿,绿
0,255,66,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
55,255,0,zh,绿色,绿,绿,绿色,绿,绿
230,255,0,zh,黄色,黄,黄,黄色,黄,黄
255,0,19,zh,红色,红,红,红色,红,红
0,255,135,zh,绿色,绿,绿,绿色,绿,绿
255,248,0,zh,黄色,黄,黄,黄色,黄,黄
222,255,0,zh,黄色,黄,黄,黄色,黄,黄
0,255,200,zh,青绿色,青绿,青绿,青色,青,青
255,232,0,zh,黄色,黄,黄,黄色,黄,黄
255,0,100,zh,粉红色,粉红,粉红,玫红色,玫瑰,玫瑰
255,0,25,zh,红色,红,红,红色,红,红
95,0,255,zh,紫色,紫,紫,紫色,紫,紫
255,0,40,zh,红色,红,红,红色,红,红
255,0,178,zh,品红,品红,品红,玫红色,玫瑰,玫瑰
0,217,255,zh,青色,青,青,天蓝色,天蓝,天蓝
135,255,0,zh,荧光绿,荧光绿,荧光绿,荧光绿,荧光绿,荧光绿
24,255,0,zh,绿色,绿,绿,绿色,绿,绿
89,255,0,zh,绿色,绿,绿,绿色,绿,绿
39,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
68,255,0,zh,绿色,绿,绿,绿色,绿,绿
0,255,40,zh,绿色,绿,绿,绿色,绿,绿
248,255,0,zh,黄色,黄,黄,黄色,黄,黄
0,255,73,zh,绿色,绿,绿,绿色,绿,绿
0,75,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,255,235,zh,青色,青,青,青色,青,青
255,8,0,zh,红色,红,红,红色,红,红
25,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,255,15,zh,绿色,绿,绿,绿色,绿,绿
255,0,143,zh,品红,品红,品红,品红,品红,品红
255,0,126,zh,洋红,洋红,洋红,洋红色,洋红,洋红
0,255,118,zh,绿色,绿,绿,绿色,绿,绿
58,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,0,252,zh,品红,品红,品红,玫红色,玫瑰,玫瑰
36,255,0,zh,绿色,绿,绿,绿色,绿,绿
0,62,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,255,218,zh,青绿色,青绿,青绿,青色,青,青
0,246,255,zh,青色,青,青,青色,青,青
0,255,22,zh,绿色,绿,绿,绿色,绿,绿
255,53,0,zh,橙色,橙,橙,朱红色,朱红,朱红
0,220,255,zh,青色,青,青,青色,青,青
0,255,144,zh,绿色,绿,绿,绿色,绿,绿
255,139,0,zh,橙色,橙,橙,橙色,橙,橙
255,63,0,zh,橙色,橙,橙,橘红色,橘红,橘红
0,255,56,zh,绿色,绿,绿,绿色,绿,绿
0,255,187,zh,青绿色,青绿,青绿,湖蓝色,湖蓝,湖蓝
255,206,0,zh,黄色,黄,黄,黄色,黄,黄
187,0,255,zh,紫色,紫,紫,紫色,紫,紫
206,255,0,zh,黄绿色,黄绿,黄绿,荧光绿,荧光绿,荧光绿
0,255,24,zh,绿色,绿,绿,绿色,绿,绿
144,255,0,zh,荧光绿,荧光绿,荧光绿,荧光绿,荧光绿,荧光绿
0,31,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
45,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
10,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,0,212,zh,品红,品红,品红,玫红色,玫瑰,玫瑰
0,255,169,zh,绿色,绿,绿,青色,青,青
255,19,0,zh,红色,红,红,红色,红,红
