r,g,b,lang_code,chatgpt,gemini
190,216,120,en,light green,Pistachio
195,80,117,en,pink,Rose
168,127,109,en,brown,Rosy brown
222,192,12,en,yellow,Mustard yellow
119,184,252,en,light blue,Cornflower Blue
200,180,225,en,lavender,Lavender
94,64,255,en,purple,Violet
109,111,244,en,purple,Blue-violet
93,132,167,en,blue,Slate blue
20,133,154,en,teal,Teal
70,185,69,en,green,Green
182,190,170,en,gray,Sage green
111,89,99,en,brown,Plum
46,139,141,en,teal,Teal
100,160,216,en,blue,Cornflower blue
8,43,215,en,blue,Royal Blue
185,247,33,en,lime,Lime green
237,44,78,en,red,Cerise
33,48,88,en,navy,Navy blue
222,181,156,en,beige,Tan
123,178,120,en,green,Sage green
57,236,24,en,green,Lime green
75,107,73,en,green,Olive green
128,85,198,en,purple,Purple
179,197,146,en,light green,Sage green
218,143,227,en,purple,Lilac
128,95,225,en,purple,Purple
85,242,110,en,green,Lime green
39,156,13,en,green,Green
26,216,116,en,green,Kelly green
123,199,175,en,green,Mint green
204,185,151,en,beige,Tan
57,145,114,en,green,Teal
231,170,35,en,goldenrod,Amber
23,237,83,en,green,Lime green
82,79,141,en,purple,Indigo
95,145,131,en,green,Teal
173,209,223,en,light blue,Light blue
215,205,218,en,light gray,Lavender
229,133,174,en,pink,Rose pink
143,63,38,en,brown,Rust
99,19,89,en,purple,Plum
143,0,111,en,purple,Magenta
11,163,203,en,cyan,Cyan
44,29,220,en,blue,Royal blue
87,90,109,en,gray,Slate blue
6,138,96,en,green,Emerald green
217,117,56,en,orange,Burnt orange
57,213,164,en,green,Turquoise
130,81,207,en,purple,Purple
121,0,217,en,purple,Purple
27,164,42,en,green,Green
97,19,99,en,purple,Purple
133,173,24,en,green,Lime green
150,146,152,en,gray,Lavender-grey
164,226,27,en,lime,Lime green
171,143,177,en,lavender,Lavender
40,48,138,en,blue,Royal blue
191,253,233,en,mint green,Mint green
180,187,203,en,gray,Blue-grey
51,129,199,en,blue,Blue
130,175,29,en,green,Lime green
140,78,141,en,purple,Purple
141,249,191,en,light green,Mint green
221,66,254,en,purple,Magenta
69,66,60,en,dark gray,Dark Taupe
183,153,121,en,tan,Camel
148,178,171,en,sage green,Teal
174,216,145,en,light green,Pistachio
184,225,44,en,lime green,Chartreuse
58,225,39,en,green,Lime green
108,73,243,en,purple,Violet
118,159,169,en,teal,Blue-gray
130,28,12,en,red,Rust
