r,g,b,lang_code,human
88,70,126,en,purple
51,178,150,en,teal
141,173,77,en,avocado green
185,82,38,en,burnt orange
84,63,70,en,obsidian
169,33,43,en,wine red
204,137,81,en,brown
32,25,105,en,blue black
200,76,101,en,burnt copper
150,75,110,en,lilac
223,144,41,en,golden yellow
13,1,243,en,neon blue
137,247,204,en,pastel green
101,12,147,en,royal purple
8,154,32,en,natural green
57,204,245,en,sky blue
141,235,48,en,green
156,133,57,en,green brown
167,183,100,en,green
52,203,249,en,blue
151,62,150,en,purple
44,53,60,en,dark blue
65,51,118,en,dark purple
68,241,25,en,neon green
98,26,26,en,maroon
71,133,16,en,green
206,163,222,en,lilac
32,158,15,en,grey
143,216,228,en,cyan
185,127,39,en,honey
93,28,3,en,maroon
223,188,186,en,pastel pink
63,106,174,en,navy blue
110,193,246,en,light blue
226,139,164,en,pink
203,90,95,en,pastel red
157,66,114,en,magenta
152,107,93,en,light brown
126,97,241,en,purple
255,0,172,en,pink
255,170,0,en,yellow orange
210,0,255,en,purple
255,54,0,en,red orange
255,0,19,en,crimson
204,255,0,en,yellow green
255,205,0,en,yellow ochre
112,49,95,en,maroon
145,250,185,en,lime
254,100,118,en,rose
203,103,205,en,pink
180,97,13,en,orange
12,201,192,en,blue
124,120,200,en,periwinkle
81,176,195,en,sky blue
3,229,186,en,teal
121,5,111,en,purple
186,172,56,en,gold
136,21,160,en,purple
100,82,93,en,brown
197,112,107,en,brown
175,37,211,en,purple
84,216,210,en,cyan
62,206,52,en,lime green
97,96,241,en,violet
239,25,217,en,pink
205,105,33,en,brown
39,122,71,en,green
68,90,21,en,green
235,251,212,en,yellow
105,6,134,en,purple
44,154,170,en,sea green
148,225,5,en,light green
52,74,244,en,bright blue
87,176,38,en,green
127,52,73,en,rose
209,212,2,en,green yellow
78,94,56,en,army green
71,188,172,en,turquoise
3,72,93,en,grey blue
235,150,60,en,burnt orange
246,218,112,en,pastel yellow
238,88,132,en,pink
174,8,72,en,dark red
127,198,244,en,light blue
233,163,165,en,light pink
10,110,138,en,dark blue
127,77,97,en,dark purple
135,39,202,en,purple
241,59,95,en,ruby red
176,100,100,en,light brown
89,134,131,en,greenish blue
151,145,90,en,brownish green
200,122,233,en,light purple
47,34,39,en,black
37,233,222,en,hatsune miku
225,218,225,en,silver
224,20,196,en,pink
228,175,243,en,pastel purple
245,94,86,en,carnation
52,194,2,en,dark green
242,196,177,en,tan
219,131,150,en,dusky pink
144,159,47,en,mud green
41,241,46,en,lime green
72,63,124,en,coal
166,175,217,en,mute blue
142,13,7,en,dark red
107,142,243,en,blue
177,160,123,en,greenish grey
39,72,36,en,dark green
246,80,145,en,pink
252,151,152,en,light pink
110,6,100,en,dark purple
248,18,245,en,neon pink
238,33,98,en,neon pink
212,158,74,en,orange
52,238,161,en,green
250,229,113,en,yellow
210,242,40,en,yellow
226,105,53,en,orange
102,101,113,en,gray
39,1,52,en,dark blue
181,240,254,en,light blue
156,189,241,en,blue
204,94,107,en,pink
124,81,64,en,brown
22,127,238,en,blue
219,54,149,en,pink
112,176,8,en,green
197,116,70,en,orange brown
13,64,148,en,blue
188,92,253,en,purple
140,218,91,en,green
6,30,74,en,indigo
29,109,119,en,blue green
181,142,159,en,purple
8,130,194,en,blue
189,12,153,en,magenta
197,143,22,en,orange yellow
161,172,211,en,periwinkle
183,218,127,en,green
131,246,246,en,light blue
132,255,0,en,light green
220,0,255,en,pink purple
255,0,87,en,magenta
143,0,255,en,violet
255,0,199,en,pink
58,0,255,en,blue
255,0,226,en,fuscia
162,150,243,en,periwinkle
62,147,70,en,hunter green
30,7,115,en,navy
143,58,163,en,purple
212,44,52,en,red
114,3,168,en,royal purple
187,109,178,en,light triple
241,204,220,en,baby pink
124,195,64,en,green
49,253,186,en,mint
38,197,108,en,light green
28,90,98,en,emerald green
121,149,159,en,cool grey
64,61,158,en,royal blue
132,132,234,en,periwinkle
207,68,241,en,magenta
67,125,68,en,forest green
132,159,22,en,army green
182,248,37,en,lime green
204,200,107,en,beige
180,155,118,en,tan
26,17,244,en,blue
43,222,120,en,mint green
105,115,17,en,olive
14,171,99,en,green
14,128,166,en,cerulean
101,104,56,en,army green
10,30,197,en,royal blue
17,153,243,en,sky blue
83,26,86,en,dark purple
230,36,47,en,red
123,225,191,en,turquoise
161,5,76,en,pink
10,83,89,en,teal
181,113,207,en,light purple
70,152,140,en,blue green
158,111,217,en,purple
246,9,192,en,pink
149,126,49,en,green
201,169,253,en,lavendar
173,148,166,en,purple
137,7,163,en,purple
209,49,133,en,pink
110,189,18,en,green
206,221,165,en,green
14,195,171,en,teal
210,145,61,en,orange
58,75,13,en,dark green
44,118,131,en,blue green
234,201,212,en,pink
184,105,165,en,purple
121,255,219,en,mint green
175,139,118,en,brown
96,95,167,en,purple
67,231,114,en,green
198,36,32,en,red
12,233,48,en,lime green
24,17,123,en,dark blue
197,13,221,en,purple
197,227,131,en,green
174,31,71,en,red
207,231,220,en,gray
56,202,237,en,blue
193,116,91,en,brown
250,160,10,en,yellow
246,119,62,en,orance
103,152,121,en,green
233,7,99,en,pink
76,64,106,en,purple
245,132,226,en,pink
31,85,69,en,green
249,106,251,en,pink
127,125,216,en,purple
125,235,41,en,lime
57,100,67,en,green
121,165,151,en,sea green
245,215,75,en,yellow
53,57,225,en,blue
228,245,164,en,yellow green
23,193,210,en,turquoise
21,108,10,en,green
210,238,246,en,sky blue
17,242,146,en,neon green
112,113,92,en,green brown
142,90,201,en,fuscia
227,79,131,en,pink
120,238,198,en,sea green
100,136,40,en,green
47,130,193,en,blue
219,8,190,en,fuscia
214,106,247,en,neon purple
43,30,83,en,dark purple
34,172,11,en,like green
100,44,78,en,mauve
87,64,15,en,brown
5,108,229,en,cerleaun
181,227,6,en,puke green
211,76,73,en,red
173,181,216,en,soft purple
147,83,53,en,tan
129,185,41,en,lime
213,44,154,en,magenta
208,112,66,en,skin
184,75,181,en,neon purple
90,26,120,en,purple
203,250,104,en,line
254,138,245,en,neon pink
4,18,251,en,blue
29,178,36,en,green
149,31,24,en,red
237,207,124,en,light yellow
23,58,113,en,dark blue
107,169,135,en,mint green
169,51,154,en,hot pink
182,247,110,en,lime green
182,99,106,en,salmon
45,48,234,en,blue
153,127,183,en,lilac
59,218,148,en,seafoam green
252,116,212,en,pink
135,70,237,en,purple
122,122,244,en,purple/ blue
216,49,94,en,hot pink
104,93,102,en,gray/ purple
57,224,251,en,light blue
118,172,207,en,jean
76,12,116,en,dark purple
167,110,18,en,brown/ yellow
47,114,107,en,dark seafoam green
32,138,50,en,green
141,129,60,en,gold
241,200,69,en,yellow
244,55,35,en,red
22,132,84,en,forest green
133,149,238,en,jean
113,139,12,en,camo green
13,117,160,en,aqua
214,68,217,en,hot pink
199,242,216,en,mint
167,37,99,en,dark pink
214,98,63,en,dark salmon
61,31,38,en,burgundy
235,160,40,en,mustard
245,192,153,en,skin color
244,0,255,en,magenta
255,156,0,en,orange
255,133,0,en,orange
89,0,255,en,dark blue
255,0,123,en,pink
255,0,37,en,red
255,86,0,en,orange
161,255,0,en,lime
255,73,0,en,dark orange
240,255,0,en,yellow
76,255,0,en,light green
122,0,255,en,blue/purple
255,0,83,en,dark pink
183,0,255,en,purple
255,0,144,en,pink
255,218,0,en,yellow
190,255,0,en,lime
255,0,176,en,rose
255,0,72,en,dark pink
255,0,226,en,magenta
255,188,0,en,mustard
255,0,180,en,violet
255,255,0,en,yellow
116,0,255,en,purple
255,40,0,en,light red
124,255,0,en,green
255,0,59,en,dark red
255,0,137,en,crimson
240,96,98,en,red
104,60,249,en,blue
214,86,251,en,magenta
192,119,148,en,plum
247,217,225,en,salman
206,214,69,en,pea soup
90,239,110,en,lime green
246,185,38,en,orange
212,235,171,en,grey green
217,253,143,en,light unsaturated-green
68,70,117,en,navy blue
120,224,188,en,teal
255,162,0,en,sick orange
255,0,104,en,crimson
255,0,156,en,violet
255,109,0,en,dark orange
255,239,0,en,yellow
182,0,255,en,purple
82,131,216,en,blue
100,249,56,en,electric green
48,69,73,en,midnight blue
161,67,130,en,wine
15,120,158,en,blue
24,166,165,en,blue
5,166,25,en,lime green
121,192,246,en,baby blue
197,28,179,en,pinkish purple
135,61,169,en,purple
226,181,141,en,nude
67,212,140,en,green
174,127,241,en,purple
196,247,75,en,green
153,154,196,en,grey
171,19,249,en,purple
38,32,187,en,blue
221,55,149,en,pink
131,56,68,en,brown
254,25,113,en,red
78,138,92,en,green
179,92,70,en,brown
193,99,28,en,brown
236,0,255,en,light violet
188,255,0,en,green
170,255,0,en,sick green
255,0,242,en,dark violet
255,0,26,en,red
255,134,0,en,orange
84,0,255,en,dark purple
255,199,0,en,yellow skin
230,53,211,en,fuchsia
232,135,145,en,coral
7,62,187,en,blue
127,104,203,en,lilac
22,252,171,en,sea foam
106,131,202,en,periwinkle
39,58,242,en,blue
144,198,212,en,antique blue
44,173,151,en,green
247,86,187,en,magenta
103,190,112,en,green
240,230,128,en,yellow
191,121,45,en,tan
12,80,41,en,emerald green
113,154,114,en,green
174,186,9,en,green
133,112,56,en,brown green
81,151,19,en,green
129,58,151,en,purple
145,29,49,en,dark red
26,135,167,en,turquoise
9,100,102,en,green
54,22,43,en,dark brown
189,219,180,en,mint
233,246,97,en,neon yellow
117,58,213,en,purple
191,3,49,en,red
16,36,79,en,navy
177,149,36,en,puke green
126,232,216,en,aqua
102,44,28,en,brown
209,162,137,en,tan
60,252,30,en,neon green
171,76,124,en,purple
178,75,19,en,burnt orange
141,142,166,en,lilac
116,255,0,en,"lime, but more blue"
255,0,120,en,hot pink
232,0,255,en,violet
255,85,0,en,red orange
255,0,96,en,magenta
151,255,0,en,"lime, but more yellow"
218,255,0,en,stale lemon yellow
255,0,197,en,"pink, but purple undertones"
255,151,0,en,orange
255,53,0,en,red orange
201,0,255,en,wisteria purple
255,0,34,en,red
255,0,231,en,"purple, but pink undertones"
255,238,0,en,banana yellow
255,0,50,en,red
255,0,173,en,"pink, but purple undertones"
255,255,0,en,banana yellow
255,174,0,en,orange
66,0,255,en,standard blue
255,196,0,en,peach orange
116,0,255,en,"blue, but with purple undertones"
143,224,104,en,light green
44,8,95,en,purple
109,86,7,en,brown
47,147,87,en,green
25,171,209,en,blue green
188,17,87,en,maroon
255,107,33,en,orange
243,121,250,en,pink
33,5,198,en,blue
226,22,231,en,magenta
104,138,246,en,blue
19,242,98,en,light green
132,55,79,en,burgundy
247,180,221,en,pink
127,173,180,en,teal
208,235,12,en,yellow green
153,237,234,en,blue green
121,174,136,en,green
114,94,221,en,blue
187,139,69,en,orange
63,163,245,en,light blue
107,129,31,en,green
179,108,210,en,purple
113,246,32,en,light green
255,172,0,en,tangerine
255,0,145,en,fuchsia
255,0,45,en,orange red
255,0,247,en,magenta
255,0,103,en,pink red
255,0,131,en,dark pink
108,255,0,en,neon yellow green
213,227,130,en,grey green
128,85,151,en,purple
79,218,77,en,bright geeen
237,100,101,en,orange red
59,77,129,en,blue
168,103,5,en,orange brown
154,6,81,en,dark fuchsia
108,81,240,en,purplish blue
143,36,204,en,purple
187,150,244,en,grey purple
246,219,191,en,mustard yellow
36,203,127,en,green
103,170,134,en,grey green
60,72,174,en,dark blue
169,218,235,en,pale blue
46,69,12,en,dark olive green
218,138,124,en,salmon
80,180,238,en,teal
122,126,62,en,olive
253,218,65,en,mustard yelloq
3,12,148,en,dark blue
252,106,21,en,tangerine
157,90,118,en,mauve
227,98,217,en,fuchsia
85,18,75,en,eggplant purple
225,154,5,en,mustard yellow
62,144,4,en,green
58,25,205,en,purplish blue
249,133,196,en,pink
145,183,36,en,olive
44,133,238,en,blue
17,20,100,en,navy blue
143,50,139,en,purple
99,151,165,en,grey blue
90,41,56,en,brown
212,9,157,en,dark pink
255,0,117,en,pink
255,64,0,en,red orange
255,0,250,en,fuchsia
34,255,0,en,neon green
255,0,207,en,magenta
255,146,0,en,orange
217,0,255,en,purple
123,0,255,en,indigo
225,99,146,en,light pink
231,46,125,en,dark pink
199,98,194,en,light purple
111,221,176,en,turquoise
205,137,66,en,brown
216,42,231,en,dark purple
51,208,115,en,dark green
165,238,105,en,lime
252,164,27,en,orange
39,135,249,en,blue
205,166,146,en,light brown
234,7,37,en,red
67,141,2,en,dark green
231,36,146,en,pink
84,133,202,en,blue
159,128,80,en,brown
54,45,87,en,violet blue
14,203,98,en,yellow green
186,62,85,en,dark pink
243,80,221,en,purple pink
142,137,244,en,purple gray
217,243,42,en,yellow
246,130,54,en,orange
120,150,148,en,blue gray
98,14,21,en,maroon
71,68,230,en,blue
11,183,174,en,tile
17,67,175,en,dark blue
190,138,161,en,pink gray
91,116,17,en,dark yellow green
220,246,134,en,light yellow
233,219,62,en,dark yellow
11,110,25,en,dark green
193,108,230,en,purple
29,115,82,en,dark blue green
46,233,186,en,turquoise
134,187,243,en,sky blue
241,253,208,en,egg shell white
52,1,215,en,dark blue
165,36,150,en,violet
234,164,136,en,peach pink
125,99,93,en,dark purple gray
171,146,23,en,yellow brown
176,35,235,en,purple
226,214,216,en,light purple gray
71,160,100,en,green blue
132,241,109,en,light green
24,58,15,en,dark green
90,234,178,en,sky blue
193,99,101,en,dark pink
23,251,8,en,light green
37,241,126,en,dark green
49,53,46,en,dark gray
33,116,207,en,dark blue
109,151,99,en,dark green
87,199,243,en,light blue
241,2,246,en,light purple
249,126,160,en,light pink
28,113,59,en,dark green
59,7,116,en,dark purple
187,171,58,en,light brown
179,157,182,en,light purple
239,17,14,en,dark red
96,84,98,en,light black
176,16,37,en,dark red
61,160,40,en,green
234,245,6,en,yellow
246,159,209,en,pink
219,161,139,en,light pink
53,55,193,en,dark blue
152,71,125,en,purple
191,233,140,en,light green
66,150,91,en,green
2,170,154,en,teal
143,191,209,en,sky blue
86,76,144,en,purple
49,79,25,en,dark green
203,157,171,en,dusty pink
69,173,253,en,blue
118,247,128,en,pale green
59,208,53,en,green
128,80,54,en,brown
139,74,208,en,purple
225,9,6,en,red
194,63,198,en,magenta
84,137,6,en,green
182,193,87,en,chartreuse
167,120,230,en,purple
5,68,238,en,blue
216,172,40,en,mustard
250,56,99,en,pink red
28,187,228,en,sky blue
81,15,60,en,aubergine
164,229,218,en,baby blue
173,154,77,en,mustard
126,118,102,en,grey
238,93,63,en,orange
244,235,89,en,yellow
131,14,21,en,crimson
23,19,76,en,navy
178,194,143,en,moss
190,178,234,en,mauve
100,97,9,en,moss
205,143,204,en,pink
192,72,113,en,rose
205,133,94,en,tan
133,98,112,en,taupe
8,57,100,en,navy
14,127,245,en,cobalt
42,30,98,en,indigo
116,161,149,en,mint
235,143,79,en,orannge
199,137,137,en,pink
144,46,89,en,maroon
246,127,104,en,coral
11,112,170,en,blue
94,1,217,en,purple
148,144,16,en,khaki
57,30,1,en,brown
241,164,208,en,pink
187,210,45,en,lime
253,47,38,en,red
159,115,186,en,violet
227,171,60,en,gold
41,42,55,en,charcoal
105,38,119,en,purple
27,153,72,en,green
146,51,32,en,rust
144,164,115,en,moss
217,106,248,en,fuschia
247,96,64,en,coral
211,98,159,en,pink
122,70,90,en,maroon
240,241,168,en,lemon
230,204,46,en,yellow
142,189,250,en,powder blue
130,227,206,en,mint
83,181,24,en,green
205,179,153,en,taupe
80,227,134,en,green
15,216,8,en,fluro green
240,213,245,en,lavender
110,81,55,en,tan
169,216,62,en,lime
194,139,148,en,red beige
133,94,173,en,purple
180,19,70,en,berry
30,132,62,en,green
120,45,247,en,purple
133,175,236,en,light blue
3,191,98,en,green
196,102,179,en,violet
11,137,128,en,turquois
232,97,51,en,orange
141,38,72,en,maroon
87,168,59,en,green
139,37,131,en,purple
42,242,205,en,cyan
35,233,21,en,lime
201,27,249,en,purple
103,129,234,en,blue
169,155,108,en,yellow brown
242,119,238,en,pink
202,141,24,en,gold
101,9,16,en,maroon
174,216,186,en,teal
50,82,108,en,denim
57,55,129,en,purple
160,237,244,en,sky blue
34,69,234,en,blue
201,46,207,en,violet
239,22,68,en,red
68,209,55,en,lime
168,175,65,en,gold
211,99,126,en,berry
15,1,116,en,indigo
3,144,230,en,blue
248,245,232,en,off white
157,227,163,en,green
136,31,193,en,purple
174,173,177,en,light grey
238,224,183,en,cream
139,70,62,en,maroon
56,33,177,en,blue
240,38,73,en,pinkish red
188,176,48,en,olive
73,163,147,en,cyan
35,9,23,en,black
127,6,50,en,purple
252,209,48,en,yellow
133,99,186,en,indigo
246,192,101,en,orange
247,84,206,en,pink
151,182,104,en,olive
61,85,228,en,blue
59,95,50,en,dark green
99,79,80,en,dark purple
53,67,109,en,navy blue
153,236,246,en,light blue
137,220,150,en,light green
56,56,162,en,blue
175,3,42,en,red
209,69,125,en,pink
58,102,181,en,blue
111,124,47,en,olive
95,133,249,en,blue
37,35,20,en,black
123,89,137,en,purple
144,166,126,en,drab green
52,163,95,en,green
236,180,178,en,pink
115,16,121,en,purple
19,155,43,en,green
30,226,229,en,light blue
126,164,17,en,olive
255,0,110,en,fuchsia
255,184,0,en,yellow
255,0,181,en,hot pink
248,0,255,en,pink
255,80,0,en,orange
91,255,0,en,neon green
243,255,0,en,bright yellow
255,0,175,en,fuchsia
255,0,59,en,red
209,255,0,en,neon yellow
196,0,255,en,purple
255,221,0,en,yellow
255,0,31,en,red
255,0,115,en,fuchsia
255,169,0,en,ochre
255,146,0,en,ochre
255,0,241,en,hot pink
255,107,0,en,orange
139,255,0,en,neon green
94,0,255,en,purple
126,248,68,en,nyan
36,23,28,en,black
112,231,234,en,cyan
90,247,121,en,light green
43,107,70,en,dark green
119,116,208,en,purple
251,160,153,en,salmon
60,109,31,en,dark green
224,135,39,en,orange
124,187,26,en,green
237,53,19,en,red
55,151,225,en,blue
180,30,219,en,purple
144,189,174,en,pastel blue?
134,101,43,en,brown
64,57,19,en,black
139,192,116,en,green
251,234,254,en,light pink
117,145,91,en,green
176,70,98,en,scarlet
146,86,252,en,purple
218,183,105,en,gold
43,148,137,en,turquoise
178,181,194,en,gray
10,104,141,en,dark blue
231,75,189,en,hot pink
69,99,103,en,blue ish gray
11,11,63,en,navy blue
247,183,47,en,yellow
29,159,182,en,turquoise
128,91,97,en,brown
106,28,78,en,purple
228,171,190,en,pink
233,32,82,en,red
23,6,107,en,blue
148,210,184,en,mint
191,49,194,en,magenta
