r,g,b,lang_code,human
255,40,0,en,slightly orange red
255,181,0,en,yellow orange
159,0,255,en,tinted violet
235,255,0,en,green yellow
255,0,130,en,pink
255,252,0,en,yellow
159,0,255,en,purple
255,0,208,en,purple pink
255,81,0,en,lava orange
255,0,157,en,pink
255,0,216,en,neon pink
184,0,255,en,neon purple
230,255,0,en,yellow
255,201,0,en,light orange
255,220,0,en,dark yellow
255,175,0,en,orange
255,132,0,en,dark orange
255,0,46,en,red
164,255,0,en,light green
81,255,0,en,grass green
255,0,59,en,redder
255,0,98,en,red pink
237,0,255,en,neon purple
255,117,0,en,dark orange
96,255,0,en,green
255,232,0,en,yellow
255,0,85,en,red pink
255,0,126,en,pink
255,0,49,en,red orange
255,159,0,en,yellow orange
255,85,0,en,orange
255,0,32,en,red
255,202,0,en,yellow orange
255,0,188,en,pink
255,0,241,en,light pink
192,255,0,en,yellow green
119,0,255,en,purple
255,26,0,en,red
255,0,155,en,pink
160,255,0,en,light green
182,0,255,en,purple
76,0,255,en,dark blue
255,130,0,en,orange
253,255,0,en,yellow
255,206,0,en,mustard
255,0,50,en,red
255,0,92,en,red magenta
123,255,0,en,lime green
237,255,0,en,chartreuse
255,0,34,en,deep red
255,0,123,en,magenta
190,255,0,en,yellow green
255,0,182,en,magenta
174,0,255,en,purple
255,76,0,en,red
63,0,255,en,blue
255,131,0,en,rusty orange
255,182,0,en,orange yellow
255,216,0,en,mustard yellow
179,255,0,en,lime green
255,95,0,en,red orange
109,0,255,en,violet
255,0,214,en,magenta violet
255,0,254,en,magenta purple
255,0,171,en,magenta
255,108,0,en,orange
255,203,0,en,marigold
255,0,207,en,magenta
255,0,45,en,red
254,255,0,en,yellow
140,0,255,en,purpe
88,0,255,en,purple
232,0,255,en,magenta
255,235,0,en,yellow
255,0,230,en,pink
255,0,76,en,red
255,80,0,en,orange
255,156,0,en,orange
201,0,255,en,purple
255,0,152,en,pink
255,0,105,en,red
255,0,135,en,pink
134,255,0,en,green
214,255,0,en,yellow
102,255,0,en,green
255,0,219,en,purple
255,0,121,en,hot pink
255,0,52,en,dark pink
255,34,0,en,red
241,0,255,en,purple
255,136,0,en,orange
154,0,255,en,purple
255,0,118,en,pink
255,153,0,en,orange
255,192,0,en,tangerine
214,255,0,en,yellow
255,0,21,en,red
215,0,255,en,purple
255,0,89,en,hot pink
196,255,0,en,yellow
255,225,0,en,yellow
255,0,149,en,pinkish
252,255,0,en,yellow
255,193,0,en,honeycomb
116,0,255,en,light purple
255,0,194,en,magenta
227,255,0,en,stale
216,0,255,en,crushed my finger purple
255,0,163,en,purple pink thing
255,0,65,en,raddish
241,0,255,en,purple
108,255,0,en,easter grass
255,189,0,en,orange
255,0,219,en,neon purple
255,224,0,en,yellow
255,44,0,en,scarlet
200,0,255,en,royal
255,0,193,en,fuschia
40,0,255,en,electric blue
102,255,0,en,lime
134,255,0,en,pee
162,0,255,en,purple
255,0,172,en,hot pink
72,0,255,en,blue
255,0,36,en,red
255,172,0,en,honeycomb
255,93,0,en,orange
119,255,0,en,puke green
166,255,0,en,puke green
255,0,205,en,purple
255,235,0,en,once told me
255,0,96,en,in the shed
255,0,221,en,she was looking
255,128,0,en,with a finger and her thumb
171,255,0,en,"in the shape of an ""l"""
255,109,0,en,on her forehead
255,171,0,en,tangerine
255,0,134,en,neon pink
255,0,32,en,red
255,13,0,en,dark red
255,120,0,en,dark orange
255,0,101,en,dark pink
177,255,0,en,lime cola
255,96,0,en,darker orange
147,0,255,en,light purple
52,0,255,en,blue
255,0,236,en,light purple
255,197,0,en,yellow orange
107,255,0,en,lime
255,21,0,en,red
255,0,165,en,fuschia
255,0,54,en,pink
208,255,0,en,yellow green
232,255,0,en,yellow
197,255,0,en,light green
255,160,0,en,orange
255,0,139,en,purple pink
40,0,255,en,darkest of all the blues
36,255,0,en,darker then darker then light green
255,0,81,en,purple red
255,0,148,en,a misinterpretation of a neon pink sign
158,255,0,en,lime lime lime
255,0,224,en,purple pink thats kind of pastel
109,0,255,en,periwinkle is pretty cool
74,255,0,en,krypton green
255,137,0,en,i haven't peed for four days orange
255,251,0,en,pee yellow
255,0,48,en,kind of pink kind of red
255,0,223,en,hot rod
255,83,0,en,tangerine
255,125,0,en,bright
255,216,0,en,golden
255,0,90,en,lipgloss
255,252,0,en,sun
253,0,255,en,queen
255,0,57,en,hot sauce
255,244,0,en,the years start
255,0,31,en,coming and they don't
97,255,0,en,stop coming
255,189,0,en,fed to the rules
255,1,0,en,and i hit
255,0,137,en,didn't make sense not
255,156,0,en,but your head gets dumb
224,0,255,en,"so much to do, so much to see"
255,62,0,en,red orange
255,0,221,en,magenta
255,240,0,en,banana yellow
101,255,0,en,lime green
160,0,255,en,purple
255,0,118,en,washy pink
255,0,154,en,pink purple
255,248,0,en,yellow
255,0,55,en,dark red
255,202,0,en,orange
255,0,89,en,very dark pink
255,255,0,en,yellow
111,255,0,en,leaf green
237,0,255,en,light purple
218,0,255,en,purple
255,19,0,en,deep fake blood red
255,0,51,en,pink but red but pink
255,91,0,en,flames orange
255,0,204,en,pink purple and kind of pastel
212,0,255,en,light pink purple
255,0,188,en,purple pink
255,126,0,en,pee orange
255,0,91,en,hot pink
255,204,0,en,yellow
255,0,6,en,deep red
235,0,255,en,violet
134,255,0,en,green
255,0,80,en,hot pink
200,255,0,en,lime green
255,161,0,en,light orange
255,113,0,en,semi dark orange
53,0,255,en,dark blue
255,0,20,en,red
174,0,255,en,purple
255,0,201,en,pink
160,255,0,en,green
255,0,129,en,pink
255,82,0,en,orange
255,175,0,en,orange
255,147,0,en,orange
12,255,0,en,green
255,0,90,en,pink
103,0,255,en,blue
250,0,255,en,purple
255,219,0,en,yellow
56,0,255,en,blue
255,0,30,en,red
191,0,255,en,purple
255,0,156,en,magenta
230,255,0,en,yellow
255,165,0,en,orange
45,0,255,en,dark blue
205,0,255,en,purple
255,0,130,en,pink
186,255,0,en,olive green
255,0,53,en,red
255,0,224,en,pink
255,241,0,en,yellow
255,0,208,en,pink
255,105,0,en,orange
109,255,0,en,green
254,255,0,en,yellow
255,0,0,en,maraschino red
255,0,144,en,pink
255,0,95,en,red
148,255,0,en,green
142,0,255,en,purple
255,0,34,en,red
255,209,0,en,yellow
246,0,255,en,pink
255,122,0,en,orange
255,0,4,en,red
255,0,82,en,cranberry
225,255,0,en,yellow green
255,0,62,en,raspberry
117,255,0,en,green
155,255,0,en,lime green
255,0,213,en,pink
255,115,0,en,orange
255,47,0,en,red
255,0,173,en,magenta
191,0,255,en,purple
255,236,0,en,yellow
255,200,0,en,goldenrod
241,0,255,en,purple
255,245,0,en,yellow
255,0,193,en,magenta
255,142,0,en,orange
255,169,0,en,orange
148,0,255,en,purple
255,0,123,en,pink
255,242,0,en,yellow
255,70,0,en,red
189,0,255,en,purple
255,0,5,en,red
248,0,255,en,purple
255,151,0,en,orange
255,0,227,en,pink
255,161,0,en,orange
255,0,179,en,pink
77,255,0,en,green
65,0,255,en,dark blue
255,186,0,en,orange
255,108,0,en,orange
177,255,0,en,green yellow
255,0,166,en,dark pink
255,0,66,en,red
205,255,0,en,green yellow
255,0,118,en,off color red
144,0,255,en,purple
243,255,0,en,yellow
255,0,111,en,off color red
255,0,57,en,crimson
255,100,0,en,burnt orange
126,255,0,en,neon green
255,139,0,en,orange
255,0,82,en,maroon
255,0,190,en,pink purple
255,0,36,en,red
255,166,0,en,mustard
238,0,255,en,purple
142,255,0,en,neon green
255,0,160,en,hot pink
255,229,0,en,yellow
255,18,0,en,red
255,0,223,en,hot purple
255,212,0,en,groos
255,0,123,en,nice
133,0,255,en,true purple
249,255,0,en,true yellow
208,0,255,en,fake purple
217,255,0,en,this exsists?
175,255,0,en,lime green
255,118,0,en,burnt orange
121,255,0,en,light green
226,255,0,en,yellow
255,0,98,en,burgandy
165,0,255,en,purple
255,0,147,en,hot pink
255,0,20,en,red
255,39,0,en,red orange
241,0,255,en,lavendar
255,0,132,en,rose
255,247,0,en,yellow
255,0,215,en,pink
255,151,0,en,mustard
255,0,80,en,rose
255,0,208,en,pink
92,0,255,en,purple
255,228,0,en,yellow
255,194,0,en,gold
255,160,0,en,mustard yellow
100,0,255,en,blue
255,0,82,en,red
234,0,255,en,purple
255,164,0,en,orange
255,139,0,en,orange
255,0,184,en,pink
255,0,34,en,red
255,97,0,en,orange
51,255,0,en,green
246,255,0,en,yellow
157,255,0,en,lime green
255,0,155,en,pink
255,66,0,en,crimson
255,0,192,en,fuchsia
255,0,3,en,red
147,0,255,en,purple
89,0,255,en,dark blue
255,0,73,en,dark pink
147,255,0,en,yellow green
255,0,157,en,pink
218,0,255,en,purple
255,155,0,en,orange
255,0,210,en,fuchsia
187,255,0,en,light green yellow
233,0,255,en,pinkish purple
255,0,117,en,dark pink
255,0,108,en,dark pink
255,241,0,en,yellow
255,133,0,en,orange
255,87,0,en,red
255,189,0,en,light yellow
110,255,0,en,light green
250,255,0,en,neon yellow
255,57,0,en,red orange
255,0,114,en,pink
255,0,162,en,magenta
255,181,0,en,gold
255,0,177,en,magenta
255,226,0,en,yellow
170,255,0,en,yellow green
92,0,255,en,violet
175,0,255,en,purple
232,255,0,en,yellow
255,202,0,en,gold
209,255,0,en,yellow
255,86,0,en,burnt orange
255,0,88,en,red pink
255,0,240,en,purple
255,0,45,en,light pink
113,255,0,en,yellow green
255,0,73,en,red pink
255,150,0,en,gold
255,0,249,en,magenta
255,0,69,en,cranberry
150,0,255,en,royal purple
255,0,170,en,fuschia
75,0,255,en,dark blue
255,228,0,en,yellow
255,209,0,en,golden yellow
255,0,252,en,violet
255,0,111,en,rose
255,101,0,en,orange
188,255,0,en,mustard
231,255,0,en,yellow
32,255,0,en,grass green
255,45,0,en,saffron
255,152,0,en,orange
65,255,0,en,lime
255,0,208,en,pink
255,0,44,en,red
255,0,221,en,mauve
255,134,0,en,burnt orange
154,255,0,en,lemon lime
189,0,255,en,purple
255,0,121,en,berry
255,79,0,en,orange/red
255,0,31,en,red
255,92,0,en,burnt orange
135,255,0,en,lime green
255,0,186,en,fushia
255,0,173,en,fushia
255,120,0,en,orange
255,225,0,en,yellow
122,0,255,en,purple
199,0,255,en,dark lilac
255,0,241,en,magenta
255,167,0,en,gold
69,255,0,en,neon green
87,0,255,en,blue violet
255,0,118,en,reddish pink
255,0,95,en,red
252,0,255,en,violet
204,255,0,en,yello green
255,251,0,en,yellow
255,183,0,en,gold
255,0,79,en,red
255,0,209,en,pink
100,0,255,en,dark blue
255,205,0,en,yellow
255,0,52,en,red
188,255,0,en,neon green
255,136,0,en,orange
106,255,0,en,lime green
255,0,91,en,rose
182,255,0,en,neon green
255,65,0,en,light red
255,92,0,en,orange
255,0,30,en,red
63,0,255,en,dark blue
255,162,0,en,mustard
255,0,163,en,rose
255,0,134,en,light red
170,0,255,en,violet
255,0,213,en,pink
255,218,0,en,dark yellow
255,255,0,en,yellow
255,0,254,en,pink
109,0,255,en,purple
254,255,0,en,yellow
236,0,255,en,fuchsia
255,0,116,en,scarlet
255,0,66,en,scarlet
197,255,0,en,yellow
255,0,193,en,fuchsia
216,0,255,en,purple
255,0,18,en,red
49,0,255,en,purple
115,255,0,en,neon green
154,255,0,en,light green
255,39,0,en,red
255,169,0,en,gold
255,0,211,en,fuchsia
255,0,162,en,purple
255,107,0,en,orange
255,123,0,en,orange
118,255,0,en,green
255,194,0,en,yellow
133,0,255,en,purple
255,159,0,en,orange
190,255,0,en,green
255,0,65,en,red
197,0,255,en,purple
255,253,0,en,yellow
255,121,0,en,orange
142,255,0,en,green
255,229,0,en,yellow
255,0,165,en,magenta
255,0,216,en,magenta
255,116,0,en,orange
255,0,202,en,magenta
234,0,255,en,purple
255,0,35,en,red
255,0,141,en,hot pink
255,0,90,en,red
255,37,0,en,red
255,0,133,en,pink
255,0,181,en,violet
255,0,98,en,red orange
139,0,255,en,violet
186,0,255,en,purple
255,223,0,en,yellow
185,255,0,en,green yellow
235,255,0,en,yellow
255,0,74,en,red
255,203,0,en,orange
242,0,255,en,purple
255,0,14,en,red
255,61,0,en,red orange
222,255,0,en,yellow
255,0,148,en,pink
255,130,0,en,orange
255,180,0,en,orange
112,255,0,en,green yellow
255,0,230,en,purple
255,113,0,en,orange
255,65,0,en,lava orange
255,0,84,en,red pink
255,0,132,en,hot pink
255,126,0,en,orange
254,0,255,en,neon purple
217,255,0,en,yellow
134,255,0,en,lime green
150,0,255,en,blue purple
255,0,240,en,neon purple
255,238,0,en,yellow
255,0,3,en,red
128,255,0,en,lime green
255,196,0,en,dark yellow
213,0,255,en,purple
255,173,0,en,light orange
255,0,78,en,red pink
231,255,0,en,yellow
255,0,188,en,neon pink
255,105,0,en,lava orange
255,0,171,en,hot pink
181,255,0,en,green
255,0,190,en,pink
255,212,0,en,yellow
108,0,255,en,blue
255,138,0,en,orange
255,220,0,en,yellow
236,255,0,en,yellow
255,0,93,en,pink
193,255,0,en,lime
255,0,168,en,pink
255,97,0,en,orange
103,255,0,en,green
255,0,115,en,pink
255,78,0,en,ornage
255,0,53,en,red
255,0,228,en,purple
230,0,255,en,purple
255,170,0,en,orange
255,0,44,en,red
205,0,255,en,purple
255,226,0,en,goldenrod
255,253,0,en,yellow
255,0,76,en,red
135,0,255,en,purple
255,106,0,en,orange
255,173,0,en,goldenrod
255,0,118,en,magenta
168,0,255,en,lilac
224,0,255,en,pink purple
132,255,0,en,lime
255,44,0,en,red
255,0,190,en,pink
255,0,19,en,red
152,255,0,en,lime
255,0,167,en,pink
255,197,0,en,goldenrod
255,0,217,en,pink
189,255,0,en,yellow green
255,0,89,en,magenta
255,147,0,en,orange yellow
131,0,255,en,purple
241,255,0,en,dandelion
255,237,0,en,yellow
255,209,0,en,hot yellow
155,255,0,en,green
255,0,79,en,red
255,0,43,en,red
255,0,153,en,pink purple
202,255,0,en,yellow
255,0,218,en,purple
255,0,121,en,pink
233,0,255,en,purple
94,255,0,en,light green
255,118,0,en,orange
255,50,0,en,red
255,176,0,en,yellow orange
213,0,255,en,purple
255,0,208,en,light purple
255,138,0,en,orange
255,0,103,en,pink
229,0,255,en,fuschia
255,0,164,en,neon pink
213,0,255,en,purple mountains majesty
255,0,222,en,pink
255,123,0,en,orange
181,255,0,en,light green
193,255,0,en,baby poop green
255,179,0,en,orange
255,0,115,en,pink
255,0,22,en,red
255,235,0,en,yellow
255,0,53,en,salmon pink
62,0,255,en,indigo
245,255,0,en,yellow
96,0,255,en,violet
255,183,0,en,light orange
110,255,0,en,light green
255,69,0,en,red orange
255,116,0,en,orange
255,0,85,en,magenta
255,0,194,en,neon pink
255,218,0,en,yellow
198,0,255,en,purple
255,186,0,en,gold
255,0,8,en,red
220,255,0,en,lime
116,0,255,en,mauve
255,66,0,en,red
255,0,168,en,pink
255,117,0,en,orange
119,255,0,en,green
255,121,0,en,orange
255,0,247,en,pink
255,0,245,en,pink
83,0,255,en,mauve
255,243,0,en,yellow
255,168,0,en,gold
255,0,188,en,pink
175,255,0,en,lime
255,0,76,en,red
255,0,97,en,red
255,0,117,en,pink/red
255,71,0,en,orange
255,0,216,en,neon pink
255,0,60,en,strawberry
143,255,0,en,lime
247,255,0,en,yellow
132,0,255,en,purple
255,0,126,en,dark pink
255,0,176,en,hot pink
255,105,0,en,orange
255,0,182,en,hot pink
255,0,250,en,neon pink
206,255,0,en,yellow green
39,255,0,en,lime green
121,255,0,en,yellow green
255,225,0,en,lemon
255,191,0,en,macaroni
255,0,10,en,red
255,133,0,en,dark orange
255,0,96,en,strawberry
255,158,0,en,orange
177,0,255,en,purple
255,0,187,en,hott pink
90,255,0,en,kimi (green)
255,0,102,en,cherry red
151,0,255,en,purple
255,213,0,en,cowardly
255,0,232,en,hott pink
255,0,129,en,magenta
166,255,0,en,lime
255,211,0,en,yellow
255,172,0,en,bague
184,0,255,en,purple
255,239,0,en,yellow
255,0,90,en,magenta
255,152,0,en,orange
255,0,216,en,pink purple
255,0,132,en,pink
179,0,255,en,purple
255,0,74,en,magenta
207,255,0,en,yellow green
255,173,0,en,medium orange
255,0,19,en,red
255,0,144,en,magenta
120,0,255,en,blue purple
255,188,0,en,medium yellow orange
252,0,255,en,purple
255,102,0,en,orange
76,255,0,en,bright green
165,255,0,en,lime green
255,0,182,en,pink
255,245,0,en,yellow
255,48,0,en,red
255,100,0,en,orange
212,255,0,en,bright yellow
255,121,0,en,amber
255,23,0,en,deep red
23,0,255,en,dark blue
255,0,171,en,pink
255,0,62,en,red
236,255,0,en,yellow
255,0,30,en,red
232,0,255,en,purple
190,0,255,en,violet
255,0,71,en,red
255,195,0,en,yellow
255,0,239,en,violet
255,141,0,en,orange
255,226,0,en,yellow
255,100,0,en,dark orange
255,160,0,en,orange
50,0,255,en,dark blue
245,255,0,en,yellow
255,0,26,en,red
255,0,203,en,purple
113,255,0,en,light green
255,0,79,en,red
255,0,251,en,violet
136,255,0,en,light green
255,0,169,en,purple
120,0,255,en,dark purple
206,0,255,en,purp
255,0,130,en,red
255,189,0,en,orange
255,0,106,en,red
255,57,0,en,dark orange
211,255,0,en,yellow
181,255,0,en,lime green
202,0,255,en,violet
233,255,0,en,yellow
255,0,106,en,pink
140,0,255,en,purple
255,0,45,en,red
255,0,134,en,pink
255,128,0,en,orange
255,85,0,en,orange
255,180,0,en,tangerine
255,208,0,en,yellowish gold
255,13,0,en,red
255,0,145,en,pink
221,0,255,en,purple
202,255,0,en,green
255,0,203,en,pink
255,0,97,en,red
255,0,159,en,rose
255,79,0,en,red orange
255,0,23,en,red
255,0,232,en,pink
255,150,0,en,orange
255,189,0,en,orange
155,0,255,en,blue
240,0,255,en,purple
255,111,0,en,red
255,251,0,en,yellow
174,0,255,en,purple
59,255,0,en,green
219,255,0,en,yellow
255,155,0,en,orange
77,0,255,en,blue
23,255,0,en,green
170,255,0,en,green
255,0,58,en,red
255,0,130,en,pink
255,239,0,en,yellow
156,255,0,en,green
255,190,0,en,orange
255,213,0,en,orange
96,255,0,en,green
179,0,255,en,purps
247,255,0,en,yellow
255,0,63,en,red
255,0,106,en,pink
255,92,0,en,orange
255,0,238,en,purple
255,0,16,en,red
57,0,255,en,blue
255,0,120,en,pink
255,0,239,en,magenta
255,225,0,en,yellow
180,0,255,en,purple
255,0,149,en,fushia
255,0,125,en,pink
138,0,255,en,violet
243,255,0,en,light yellow
255,0,157,en,pink
255,192,0,en,orange
200,255,0,en,chartreuse
255,0,45,en,red orange
255,0,101,en,magenta
255,0,58,en,red
145,255,0,en,lime green
251,0,255,en,fushia
255,157,0,en,orange
255,151,0,en,orange
216,255,0,en,yello
255,0,84,en,hot pink
255,0,244,en,pink
211,0,255,en,purple
104,0,255,en,indigo
23,0,255,en,royal blue
255,0,178,en,hot pink
255,57,0,en,scarlet
255,109,0,en,orange
255,119,0,en,orange
255,59,0,en,red
85,255,0,en,lime green
255,0,48,en,scarlet
255,0,69,en,rasberry
255,0,198,en,pink
255,201,0,en,yellow
55,0,255,en,royal blue
214,255,0,en,lime
255,0,31,en,red
255,0,135,en,magenta
255,50,0,en,orangish red
255,0,174,en,purplish magenta
255,0,188,en,purple
255,92,0,en,orange
255,0,118,en,magenta
255,0,253,en,lilac
239,255,0,en,yellow
75,255,0,en,lime green
177,255,0,en,chartreuse
255,126,0,en,orange
255,167,0,en,yellow orange
255,236,0,en,golden yellow
97,255,0,en,lime
255,0,251,en,purple
244,255,0,en,yello
255,0,121,en,hot red
255,49,0,en,red orange
115,0,255,en,purple
255,112,0,en,orange
195,0,255,en,purple
255,0,185,en,magenta
255,0,102,en,red
188,255,0,en,lime
149,255,0,en,monster energy
255,225,0,en,corn yellow
255,0,227,en,purple
255,244,0,en,yellow
255,0,124,en,pink
255,0,49,en,red
255,0,160,en,pink
255,0,236,en,pink
255,189,0,en,maize
255,0,173,en,magenta
255,0,22,en,red
255,179,0,en,autumn corn
255,150,0,en,pumpkin
255,0,64,en,red
36,255,0,en,green
195,255,0,en,green
255,241,0,en,yellow
255,0,96,en,pink
255,149,0,en,orange
232,0,255,en,purple
255,191,0,en,yellow
255,0,176,en,pink
183,0,255,en,purple
255,94,0,en,orange
255,0,30,en,red
154,255,0,en,green
255,65,0,en,orange
100,0,255,en,purple
129,255,0,en,green
255,173,0,en,yellow
255,0,186,en,pink
255,194,0,en,burnt yellow
170,0,255,en,violet
99,0,255,en,mauve
236,0,255,en,fuscia
255,0,54,en,majenta
255,71,0,en,burnt oarange
255,226,0,en,gold
255,145,0,en,orange
214,255,0,en,yellow
255,0,167,en,pink
